Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,93.71824,102.847061157227,101.196998596191,105.161987304688,108.151733398438,108.350921630859,105.752807617188,102.219581604004,100.358413696289,99.2879867553711,..,..
Czech Republic,CZE,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,91.42819,89.123420715332,95.000358581543,93.9432830810547,93.3267211914063,93.3328704833984,94.4999313354492,96.0170822143555,96.5520477294922,103.362548828125,..,..
Czech Republic,CZE,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.93984,1.00750005245209,1.00586998462677,1.00458002090454,1.00473999977112,1.00589001178741,1.00283002853394,1.00078999996185,1.00329995155334,1.00732004642487,..,..
Czech Republic,CZE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Forest area (sq. km),AG.LND.FRST.K2,26290,26370,26490,26510,26530,26550,26570,26590,26610,26630,..,26670
Czech Republic,CZE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.46742931914,16.3150248713522,15.0487167299983,15.0541875523915,15.0541875523915,15.0541875523915,22.3650853041082,..,22.3650853041082,..,..,..
Czech Republic,CZE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,12.9201520912548,..,..,..,..,..,12.9201520912548,..,..
Czech Republic,CZE,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.8,99.8,99.9,99.9,99.9,99.9,100,100,100,100,100,100
Czech Republic,CZE,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1
Czech Republic,CZE,Urban population growth (annual %),SP.URB.GROW,-0.306371411206707,-0.458662204702604,0.177006690378909,0.488301512379783,0.735450034824268,0.474306871788842,0.197209093679863,0.111145922134052,0.0442260136078424,-0.04207803604904,-0.0913883928723068,..
Czech Republic,CZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4794.76917225819,3996.57847055645,4491.11491902699,4466.64863225214,4330.72183886086,4034.37995024098,4248.41446916819,4102.78410394425,4057.49437363622,3934.57892282033,..,..
Czech Republic,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,12.0607979687692,11.9312014321844,11.9742955217817,11.2401289678575,10.3051617704283,10.6133683902005,10.4310881349318,..,..,..,..
Czech Republic,CZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5600.40761204856,5703.81673910731,6528.53015044089,6518.21741269978,6489.12625740243,6139.35206037264,6348.42439812839,6298.72767835026,6304.57192302954,..,..,..
Czech Republic,CZE,GDP at market prices (current US$),NY.GDP.MKTP.CD,40315847383.7197,61474265134.5364,155213006071.979,188818155388.125,235204812643.146,205729790694.015,207015860050.371,227313162936.047,206441578342.485,208328435108.816,205269709743.466,..
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.29413605934765,6.87654426975558,5.52926633870676,2.71095557125116,-4.84178529599535,2.29508968687023,1.96661263222273,-0.900306692159859,-0.528170820871225,1.97815404498431,..
Czech Republic,CZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,1.68242706543755,0.721512240637011,3.53330540811272,2.02373482790674,2.64059772914828,-1.45034444405631,-0.220593123388284,1.38760229631711,1.41397712349047,2.48031370451388,..
Czech Republic,CZE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,3.41847186083488,2.28177926203848,2.17042698585619,2.13319411819705,1.81598301461342,1.68069220504573,2.40983103932333,2.62165747399288,2.69564967632782,2.70441390229301,..
Czech Republic,CZE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,37.180257726514,38.1711486416832,38.2368148914168,37.6934852306468,36.771144205797,36.7822825785704,37.0501657434256,37.0016069083315,36.8658849661009,37.9603586068657,..
Czech Republic,CZE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,59.4012704126512,59.5470720962784,59.5927581227271,60.1733206511561,61.4128727795896,61.5370252163839,60.5400032172511,60.3767356176757,60.4384653575712,59.3352274908413,..
Czech Republic,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.2098146874991,48.3296594917876,65.2916301101955,66.5527781975088,63.3644771832863,58.8127166241652,66.1767060370275,71.6154412007823,76.6340146624736,77.2672499067354,83.8175440506974,..
Czech Republic,CZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.8522684765128,50.183467291571,62.5471075930725,64.1024536910538,61.1958471324763,54.9284045420667,63.0778488035489,67.6664401912139,71.6905639089373,71.4738065624441,77.0983546614483,..
Czech Republic,CZE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.333427773569,31.5014561899664,30.1015559441606,32.1290227957009,31.1155252872355,26.5151675481861,27.1743004124542,27.0310510027194,26.2577289743444,24.7629631682646,25.2504056668026,..
Czech Republic,CZE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,28.1098190615477,28.2548327963797,28.8732322690607,28.8738006637535,26.9117429198177,27.4368172608053,27.7645232045357,28.2698231824535,..,..,..
Czech Republic,CZE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,-3.31100930191391,-3.88180538451515,-1.44156078353388,-1.37382930387568,-5.6820966350632,-4.54815055754795,-4.22579329180206,-2.33409456319734,..,..,..
Czech Republic,CZE,Time required to start a business (days),IC.REG.DURS,..,..,24,17,20,17,17,15.5,15.5,15.5,15.5,15
Czech Republic,CZE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,46.8297021126385,51.5319225673238,58.4047302523867,61.0502962012348,62.8602271672436,68.4364318705406,68.6773587753395,69.6699058082578,73.5394096810842,..
Czech Republic,CZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,14.2419171973717,13.4659640600822,14.0092212079955,13.6220888561036,12.4478463736417,12.9177056852008,13.0666143610297,13.4692610123193,..,..,..
Czech Republic,CZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,1.88270817615895,1.57845253000244,1.43401348028182,1.24091677280115,1.32142233708932,1.206623928111,1.08850414579351,1.03936794990115,0.99985801213556,0.985487525364443,..
Czech Republic,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,42.3984415044177,120.742700711812,127.963919146293,132.350960964041,124.566816517417,122.555111235386,124.094374564899,126.846485068411,127.730782754233,130.033439883625,..
Czech Republic,CZE,Internet users (per 100 people),IT.NET.USER.P2,0,9.78052788834393,47.93,51.93,62.97,64.43,68.82,70.49,73.4300078241036,74.1104,79.71,..
Czech Republic,CZE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,8.48669167081739,14.319599996335,13.2368760387487,13.556553725732,14.5637476208352,15.303136087885,16.2796794190464,16.0816986396112,14.7012697016804,..,..
Czech Republic,CZE,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,99.3394141424095,121.200850444084,127.460013233658,122.802423147724,105.965932631354,125.417330309705,138.603695769541,144.570386099678,147.139387294821,158.824091999466,..
Czech Republic,CZE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,104.4286979628,104.580812446,102.8248587571,105.5030094583,103.2679331766,102.8216088554,101.4824077151,101.6292376441,..,..
Czech Republic,CZE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Net migration,SM.POP.NETM,..,..,..,250889,..,..,..,..,29999,..,..,..
Czech Republic,CZE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,296678527.8,1687764984.64971,1896648328.69041,1134443632.52277,1196075195.4604,1229063881.62709,1394312632.61621,1409130136.93554,1737884336.69173,1892879189.8024,..
Czech Republic,CZE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,4987079129.26384,5521761930.77355,10606063122.2799,8815393022.10815,5271613701.79271,10167834374.8186,4188736491.29368,9433199804.77647,7357578652.57,4870792838.1139,..
Czech Republic,CZE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,13680000,437370000,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Population, total",SP.POP.TOTL,3513974,3805174,4273591,4398942,4489544,4535375,4560155,4576794,4586897,4598294,4612719,..
Ireland,IRL,Population growth (annual %),SP.POP.GROW,0.0844130206737995,1.33304266586712,2.69600564359576,2.89096000464164,2.03870801117202,1.01566327592341,0.544884384079014,0.364213883502402,0.220500758776072,0.248160454124521,0.313212277361193,..
Ireland,IRL,Surface area (sq. km),AG.SRF.TOTL.K2,70280,70280,70280,70280,70280,70280,70280,70280,70280,70280,70280,..
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,51.0084772826245,55.2355058789374,62.0349978226158,63.8545797648425,65.1697488750181,65.8350268544056,66.1947307301495,66.4362607054725,66.5829147916969,66.7483524459283,66.9577442299318,..
Ireland,IRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,44137988763.8359,92093121999.9466,207640281464.986,224398727130.527,233556079085.141,213867293451.044,204016990334.425,197257461966.541,193403597646.016,204413737990.789,214711381018.763,..
Ireland,IRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12560,24200,48590,51010,52020,47160,44740,43100,42160,44450,46550,..
Ireland,IRL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,43732870385.3275,98238208960.1917,165669001555.463,178660715031.01,171576123111.07,159664044536.968,167238591842.327,172183257701.035,173818667557.188,184042643953.987,194994777552.278,..
Ireland,IRL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12450,25820,38770,40610,38220,35200,36670,37620,37890,40020,42270,..
Ireland,IRL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.85,8.17,8.2,7.55,7.59,7.63,7.73,..,..,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7413170731707,76.5365853658537,79.2414634146342,79.6414634146341,80.0951219512195,80.190243902439,80.7439024390244,80.7463414634146,80.8951219512195,81.0439024390244,..,..
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.11,1.89,1.91,2.01,2.06,2.06,2.05,2.03,2.01,2.01,..,..
Ireland,IRL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.5984,19.0012,16.8068,16.258,15.4324,14.6068,13.7812,12.9556,12.13,11.4516,10.7732,..
Ireland,IRL,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,9.2,7.1,4.9,4.6,4.5,4.3,4.2,4.1,4,3.8,3.7,3.6
Ireland,IRL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,78,79,86,87,89,90,90,92,92,92,93,..
Ireland,IRL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,94.6198120117188,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.61757,101.878112792969,103.151840209961,104.587387084961,105.247222900391,106.003578186035,105.700393676758,104.729423522949,104.412452697754,..,..,..
Ireland,IRL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.09921,104.555671691895,111.357437133789,113.901031494141,115.39217376709,118.329399108887,121.156173706055,117.75919342041,119.119331359863,..,..,..
Ireland,IRL,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04758,1.02853000164032,1.02883005142212,1.0249799489975,1.0246399641037,1.02209997177124,1.01806998252869,1.00993001461029,1.00854003429413,..,..,..
Ireland,IRL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,..
Ireland,IRL,Forest area (sq. km),AG.LND.FRST.K2,4650,6350,7010,7071.5,7133.2,7194.8,7260,7313.1,7369.9,7426.6,..,7540
Ireland,IRL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1.16513229192029,6.50793556638928,1.20656008030796,1.20656008008979,1.20656008030796,1.20656008030796,12.8047382572709,..,12.8047382572069,..,..,..
Ireland,IRL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,1.61224489795918,..,..
Ireland,IRL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.4,96.3,97,97.1,97.2,97.3,97.4,97.5,97.7,97.8,97.9,97.9
Ireland,IRL,Improved sanitation facilities (% of population with access),SH.STA.ACSN,89.3,89.2,89.8,89.9,90,90,90.1,90.2,90.3,90.4,90.5,90.5
Ireland,IRL,Urban population growth (annual %),SP.URB.GROW,0.295485993615398,1.75660110035757,3.14970062306125,3.33930820707496,2.48509281164158,1.45677859333084,0.984081557358955,0.801495736470136,0.662277644085624,0.697558805636384,0.766967287911303,..
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2820.18307477517,3592.87617333662,3404.14162234992,3420.20103924989,3296.55639860084,3124.78505085026,3131.99836409069,2887.25164383628,2887.61966968083,2912.21635676188,..,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.89102765131444,10.8366700182436,10.1302632844369,10.1650346833398,9.52700051497435,8.89143654052862,8.81015053216393,7.88075932628823,..,..,..,..
Ireland,IRL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3767.52929873699,5796.05558116396,6351.09911079465,6218.76805831948,6340.73304549415,5947.90948929251,5910.98328894522,5661.16805781514,5664.83180241457,..,..,..
Ireland,IRL,GDP at market prices (current US$),NY.GDP.MKTP.CD,49361026051.8432,99833960199.005,231995095847.447,269714892827.813,274713996338.069,235387174076.132,220076114437.086,241784795802.057,224652132155.012,238259956626.791,250813607686.108,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.46652797960994,10.2287525473907,6.30972902305902,5.54275082542036,-2.16241015727991,-5.63836661029117,0.398613831710051,2.58808429929213,0.151117553950613,1.43430245298271,5.19936889535026,..
Ireland,IRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.729184492875703,6.12664363983313,2.33560791557164,0.96354072163389,-2.72071977508257,-4.26108576457369,-2.32183161766163,2.04286408859961,0.368812051892448,1.1810033219336,0.14202132106405,..
Ireland,IRL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,2.83885528606796,1.05325332014035,1.18141556565595,0.966942815637444,0.64861377388427,1.05222956730499,1.43171989541927,1.24191142312642,1.43088602977916,1.56439047049521,..
Ireland,IRL,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,35.4432125291883,34.1595294921865,32.0367181730997,28.9457697734608,28.3115911873338,26.6932686238137,28.2989139867221,26.9335828037734,26.06605198886,25.6204433598186,..
Ireland,IRL,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,61.7179321847437,64.7872171876732,66.7818662612443,70.0872874109018,71.0397950387819,72.2545018088813,70.2693661178586,71.8245057731001,72.5030619813608,72.8151661696862,..
Ireland,IRL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,54.6448448241103,94.5084186420149,79.0323186920961,80.8432338667568,84.2136504577068,93.6048408451227,103.113960517154,101.248645293496,107.195893613782,106.679566100143,113.708348730011,..
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.2667349021472,80.6658482301612,70.9836003140262,72.5658479856197,75.5995703766277,80.0761294310402,87.1148246516595,83.2534281949889,90.021856290266,87.3597280508635,95.3667738217048,..
Ireland,IRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.5334652205108,24.5385991941342,31.8916494039097,29.218698301767,24.624555602577,20.3081867544802,17.4626181589394,17.6502841551115,19.3009901431904,18.0825210919145,20.3207714416683,..
Ireland,IRL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,32.2427102297819,32.9185629910288,32.2624542315941,30.9620383424528,30.3704228162859,30.6473596457806,29.3619705425536,30.0411055938804,..,..,..
Ireland,IRL,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,4.76007793755182,2.595405898652,0.272839331659403,-6.67853584304285,-13.2422395586605,-29.2025463961233,-12.1497839468346,-7.54774668730819,..,..,..
Ireland,IRL,Time required to start a business (days),IC.REG.DURS,..,..,13,13,13,13,13,13,10,10,6,6
Ireland,IRL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,25.1770259216952,25.3350671902844,24.5199251921484,22.3364304460941,20.3343367625154,20.057106503882,20.7687959742523,21.7438251434552,..,..,..
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.2218144912619,0.695830129238616,0.513131685782691,0.508795316423103,0.576174818388548,0.60148134781109,0.579029050481477,0.537771700736538,0.515255435751819,0.501873320464438,0.474805261512822,..
Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.7079776335706,64.6994629760544,110.98011312547,115.853073869308,116.004708091653,106.667729301187,105.235809874784,108.479355025289,107.212891918293,105.466210146022,104.255495644961,..
Ireland,IRL,Internet users (per 100 people),IT.NET.USER.P2,0,17.8504672405807,54.82,61.158324551,65.34,67.38,69.85,74.8899729670944,76.919992540097,78.2477,79.69,..
Ireland,IRL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,41.1373715962764,47.8398923220954,34.5271400569703,27.2576293846531,25.7263423429142,24.2600935482389,21.2290455487299,21.7076197701529,22.5160015540937,22.4247889439166,..,..
Ireland,IRL,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
